,address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,geometry
4172,"20 Passage de la Bonne Graine, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251859,251859,48.852319,2.377162,Paris,Laï Thaï,3.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251859,,POINT (2.377162 48.852319)
4173,"86 Rue de Charonne, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251862,251862,48.853879,2.381409,Paris,Le Pied de Biche,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251862,,POINT (2.381409 48.853879)
4174,"25 Rue Faidherbe, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251864,251864,48.852411,2.383115,Paris,Princesse Lala,2.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251864,,POINT (2.383115 48.852411)
4175,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251884,251884,48.854129,2.40113,Paris,Jardin Casque d'or,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251884,,POINT (2.40113 48.854129)
4176,"115 Boulevard de Charonne, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251885,251885,48.856736,2.393563,Paris,Centre Sportif Georges Rigal,4.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251885,,POINT (2.393563 48.856736)
4177,"59 Boulevard Davout, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251898,251898,48.852337,2.410025,Paris,Square Jardin Gare de Charonne,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251898,,POINT (2.410025 48.852337)
4178,"8 Avenue Lamoricière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251905,251905,48.84469,2.412211,Paris,Centre élémentaire,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251905,,POINT (2.412211 48.84469)
4179,"2 Avenue Gordon Bennett, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251907,251907,48.847328,2.246479,Paris,Fédération Francaise de Tennis F.F.T,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251907,,POINT (2.246479 48.847328)
4180,"2 Rue Cauchy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251908,251908,48.837697,2.277422,Paris,Parc André Citroën,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251908,,POINT (2.277422 48.837697)
4181,"9 Rue Gutenberg, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251910,251910,48.844851,2.2820169999999997,Paris,Tapovan,3.0,,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251910,,POINT (2.282017 48.844851)
4182,"2 Rue Chapu, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251912,251912,48.840608,2.266328,Paris,Pothong - Massages Thaïlandais,2.0,,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251912,,POINT (2.266328 48.840608)
4183,"175 Boulevard Murat, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251914,251914,48.838919,2.264145,Paris,Chez Lu,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251914,,POINT (2.264145 48.838919)
4184,"4 Rue Louis Armand, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251935,251935,48.832574,2.277077,Paris,Gymboree Paris 15è (Aquaboulevard),1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251935,,POINT (2.277077 48.832574)
4185,"78 Avenue de Suffren, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251937,251937,48.85181,2.29969,Paris,Le Village Suisse,4.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251937,,POINT (2.29969 48.85181)
4186,"26 Place de Brazzaville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251938,251938,48.850948,2.285934,Paris,Square Béla Bartók,2.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251938,,POINT (2.285934 48.850948)
4187,"8 Rue Frémicourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251939,251939,48.84716,2.296997,Paris,Club Med Gym Grenelle,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251939,,POINT (2.296997 48.84716)
4188,"9 Rue Robert de Flers, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251941,251941,48.850001,2.284874,Paris,Laser Paris,5.0,,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251941,,POINT (2.284874 48.850001)
4189,"208 Rue de Vaugirard, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251942,251942,48.841212,2.306652,Paris,Club Med Gym Vaugirard,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251942,,POINT (2.306652 48.841212)
4190,"74 Rue Mademoiselle, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251943,251943,48.842872,2.30171,Paris,Hammam beaute d'orient,2.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251943,,POINT (2.30171 48.842872)
4191,"6 Rue Péclet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251944,251944,48.843053,2.29856,Paris,Cinema Chaplin,3.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251944,,POINT (2.29856 48.843053)
4192,"78 Rue Lecourbe, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251946,251946,48.844223,2.305587,Paris,Les Cercles de la Forme - Cercle Lecourbe,1.0,,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251946,,POINT (2.305587 48.844223)
4193,"21-23 Rue de l'Amiral Roussin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251947,251947,48.845232,2.299762,Paris,Dojo de Grenelle,3.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251947,,POINT (2.299762 48.845232)
4194,"91 Rue de Javel, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251948,251948,48.844355,2.285161,Paris,XUE ZHONG HUA - LANQI,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251948,,POINT (2.285161 48.844355)
4195,"18 Rue Juge, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251950,251950,48.849804,2.292974,Paris,Club Neoness La Motte Picquet,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251950,,POINT (2.292974 48.849804)
4196,"15 Boulevard Garibaldi, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251951,251951,48.847476,2.303759,Paris,"Club ""Azur""chez Régina",3.0,,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251951,,POINT (2.303759 48.847476)
4197,"6 Rue de la Croix Nivert, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251952,251952,48.847405,2.300659,Paris,Point Soleil,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251952,,POINT (2.300659 48.847405)
4198,"42 Rue Frémicourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251954,251954,48.847661,2.300558,Paris,Baan Kheo,4.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251954,,POINT (2.300558 48.847661)
4199,"104 Rue Blomet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251955,251955,48.840717,2.299653,Paris,Comptoir Zen,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251955,,POINT (2.299653 48.840717)
4200,"49 Rue Frémicourt, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251956,251956,48.847853,2.300619,Paris,Cap Detente Marine,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251956,,POINT (2.300619 48.847853)
4201,"45-47 Rue Letellier, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251962,251962,48.847432,2.297805,Paris,Beauté 888,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251962,,POINT (2.297805 48.847432)
4202,"4 Avenue Paul Déroulède, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251964,251964,48.850635,2.29918,Paris,Artitude,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251964,,POINT (2.29918 48.850635)
4203,"35 Rue Duranton, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251970,251970,48.839179,2.287977,Paris,Chun Mei,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251970,,POINT (2.287977 48.839179)
4204,"24 Rue Daniel Stern, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251971,251971,48.8512,2.292677,Paris,Rûan Sabaï,3.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251971,,POINT (2.292677 48.8512)
4205,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251974,251974,48.84792,2.311652,Paris,Esplanade Jacques Chaban-Delmas,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251974,,POINT (2.311652 48.84792)
4206,"74 Rue de Lourmel, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251979,251979,48.845861,2.287997,Paris,Elixir Beauté,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251979,,POINT (2.287997 48.845861)
4207,"77 Rue Blomet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251980,251980,48.841526,2.302642,Paris,Spa Evyann,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251980,,POINT (2.302642 48.841526)
4208,"67 Avenue de Suffren, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=251998,251998,48.851886,2.299487,Paris,Lili Massage DNG,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=251998,,POINT (2.299487 48.851886)
4209,"57 Bis Rue de Babylone, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252008,252008,48.851704,2.316322,Paris,La Pagode,5.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252008,,POINT (2.316322 48.851704)
4210,"92 Rue du Cherche-Midi, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252009,252009,48.847375,2.322258,Paris,Overside,2.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252009,,POINT (2.322258 48.847375)
4211,"17 Rue Mayet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252010,252010,48.846415,2.319255,Paris,Hammam Pacha,2.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252010,,POINT (2.319255 48.846415)
4212,"21 Rue Pierre Leroux, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252013,252013,48.848844,2.319351,Paris,powéa,2.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252013,,POINT (2.319351 48.848844)
4213,"12 Rue Jean Ferrandi, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252016,252016,48.846795,2.323428,Paris,Galerie BEX,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252016,,POINT (2.323428 48.846795)
4214,"76 Rue de Rennes, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252025,252025,48.851137,2.330523,Paris,L'Arlequin,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252025,,POINT (2.330523 48.851137)
4215,"5 Passage de la Petite Boucherie, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252027,252027,48.853566,2.335664,Paris,Les Thermes Saint Germain,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252027,,POINT (2.335664 48.853566)
4216,"1 Rue du Sabot, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252028,252028,48.853082,2.331418,Paris,Le Rive Gauche,3.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252028,,POINT (2.331418 48.853082)
4217,"7 Boulevard Saint-Michel, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252038,252038,48.853129,2.344293,Paris,Cinema Espace Saint Michel,2.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252038,,POINT (2.344293 48.853129)
4218,"7 Rue Hautefeuille, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252041,252041,48.852156,2.342728,Paris,MK2 Hautefeuille,3.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252041,,POINT (2.342728 48.852156)
4219,"30 Rue Saint-André des Arts, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252042,252042,48.853365,2.342,Paris,Saint André-des-Arts,1.0,,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252042,,POINT (2.342 48.853365)
4220,"99 Boulevard Saint-Germain, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252043,252043,48.852237,2.33932,Paris,UGC DANTON,2.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252043,,POINT (2.33932 48.852237)
4221,"71 Boulevard Saint-Germain, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252044,252044,48.850729,2.34517,Paris,HealthCity,2.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252044,,POINT (2.34517 48.850729)
4222,"92 Rue Bonaparte, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252050,252050,48.849124,2.332605,Paris,Hungarian Institute of Paris,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252050,,POINT (2.332605 48.849124)
4223,"6 Place Paul Painlevé, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252056,252056,48.850483,2.344081,Paris,Middle Ages National Museum,5.0,,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252056,,POINT (2.344081 48.850483)
4224,"9 Rue Champollion, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252057,252057,48.849608,2.342813,Paris,Filmothèque du Quartier Latin,4.0,,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252057,,POINT (2.342813 48.849608)
4225,"60 Rue des Écoles, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252059,252059,48.850163,2.343379,Paris,Finland's Cultural Center,2.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252059,,POINT (2.343379 48.850163)
4226,"20 Rue Cujas, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252060,252060,48.848189,2.341794,Paris,Accattone,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252060,,POINT (2.341794 48.848189)
4227,"51 Rue des Écoles, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252061,252061,48.849988,2.343195,Paris,Le Champo,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252061,,POINT (2.343195 48.849988)
4228,"56 Boulevard Saint-Michel, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252062,252062,48.848091,2.341065,Paris,Parapluies Simon,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252062,,POINT (2.341065 48.848091)
4229,"16-18 Rue Antoine Bourdelle, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252070,252070,48.843141,2.318544,Paris,Bourdelle Museum,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252070,,POINT (2.318544 48.843141)
4230,"21 Avenue du Maine, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252071,252071,48.84343,2.320571,Paris,Musée du Montparnasse,4.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252071,,POINT (2.320571 48.84343)
4231,"98 Boulevard du Montparnasse, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252072,252072,48.842272,2.328232,Paris,Les 7 Parnassiens,3.0,,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252072,,POINT (2.328232 48.842272)
4232,"103 Boulevard du Montparnasse, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252073,252073,48.842382,2.328867,Paris,UGC Rotonde Montparnasse,5.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252073,,POINT (2.328867 48.842382)
4233,"149 Rue de Rennes, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252074,252074,48.845457,2.325575,Paris,Club Med Gym Montparnasse,5.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252074,,POINT (2.325575 48.845457)
4234,"5 Rue Odessa, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252075,252075,48.842918,2.324516,Paris,Les Bains d'Odessa-Rive Gauche,3.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252075,,POINT (2.324516 48.842918)
4235,"211 Boulevard Raspail, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252076,252076,48.841022,2.330097,Paris,Natur&Zen,5.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252076,,POINT (2.330097 48.841022)
4236,"16 Rue de la Grande Chaumière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252077,252077,48.842157,2.33027,Paris,Rituel Studio,4.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252077,,POINT (2.33027 48.842157)
4237,France,attraction,http://tour-pedia.org/api/getPlaceDetails?id=252083,252083,48.840841,2.323444,Paris,Square Gaston Baty,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252083,,POINT (2.323444 48.840841)
4238,"1 Rue Delambre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252087,252087,48.841755,2.329218,Paris,IRISEA / MASSAGE NATURISTE EROTIQUE...,3.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252087,,POINT (2.329218 48.841755)
4239,"100bis Rue d'Assas, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252097,252097,48.843061,2.334016,Paris,Zadkine Museum,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252097,,POINT (2.334016 48.843061)
4240,"10 Rue des Ursulines, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252099,252099,48.842679,2.342024,Paris,Studio des Ursulines,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252099,,POINT (2.342024 48.842679)
4241,"1 Place Alphonse Laveran, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252100,252100,48.840803,2.341052,Paris,Musée du Service de Santé des Armées,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252100,,POINT (2.341052 48.840803)
4242,"3 Rue des Fossés Saint-Jacques, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252103,252103,48.846013,2.343444,Paris,Rufa Fish Spa,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252103,,POINT (2.343444 48.846013)
4243,"123 Boulevard Saint-Michel, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252104,252104,48.842803,2.338541,Paris,LADY MOVING PARIS 5,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252104,,POINT (2.338541 48.842803)
4244,"33 Boulevard Lefebvre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252121,252121,48.831289,2.291891,Paris,Private Spa,4.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252121,,POINT (2.291891 48.831289)
4245,"241 Rue de la Croix Nivert, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252122,252122,48.83434,2.290072,Paris,Amei Beauty,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252122,,POINT (2.290072 48.83434)
4246,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252123,252123,48.831691,2.30019,Paris,Square Georges Brassens,3.0,,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252123,,POINT (2.30019 48.831691)
4247,"55 Rue de la Procession, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252124,252124,48.836628,2.309813,Paris,Théâtre Aire Falguière,2.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252124,,POINT (2.309813 48.836628)
4248,"211 Rue de la Croix Nivert, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252125,252125,48.836503,2.289716,Paris,Point Gym,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252125,,POINT (2.289716 48.836503)
4249,"49 Rue Olivier de Serres, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252128,252128,48.834355,2.2957,Paris,Librairie Olivier de Serres,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252128,,POINT (2.2957 48.834355)
4250,"64 Rue Brancion, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252129,252129,48.832624,2.303231,Paris,U-touch,2.0,,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252129,,POINT (2.303231 48.832624)
4251,"226 Boulevard Raspail, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252145,252145,48.840089,2.329996,Paris,Vit'Halles,1.0,,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252145,,POINT (2.329996 48.840089)
4252,"98 Boulevard Arago, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=252159,252159,48.83515,2.336576,Paris,Jardin de l'Observatoire de Paris,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=252159,,POINT (2.336576 48.83515)
