,id,room_type,price,calculated_host_listings_count,latitude,longitude,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,cancellation_policy,Wifi,Heating,Kitchen,Essentials,Washer,Smoke detector,Hangers,Hair dryer,TV,Iron,Shampoo,Laptop friendly workspace,Hot water,Elevator,Family/kid friendly,Internet,Dryer,Refrigerator,Bed linens,Dishes and silverware,Cable TV,Cooking basics,Coffee maker,label
46466,27479441,1,40,1,48.87477,2.37607,1,90,1,2,1,1,1,4,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46467,27479862,0,78,1,48.8808,2.31755,3,100,1,2,1,1,1,4,48,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
46469,27481117,0,86,2,48.88388,2.32351,1,60,1,1,1,1,0,4,30,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46470,27482459,1,80,2,48.86792,2.34954,3,100,1,2,1,0,1,4,50,3,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46471,27482471,0,58,1,48.86981,2.35048,3,100,1,2,1,0,1,4,49,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
46472,27483033,0,98,2,48.86307,2.3476,2,100,1,2,1,1,1,4,30,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
46473,27484499,0,499,8,48.84366,2.32228,3,100,1,8,4,4,4,4,100,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2
46474,27484933,0,215,20,48.84502,2.29331,3,98,1,2,1,1,1,4,0,3,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
46475,27485047,0,135,1,48.89121,2.32874,3,100,1,6,1,2,3,4,82,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
46476,27485733,0,60,1,48.83971,2.4001,3,80,1,4,1,0,3,4,20,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46477,27485840,0,95,1,48.88422,2.34398,2,100,1,3,1,1,2,4,35,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
46480,27486352,0,120,1,48.87335,2.36718,3,100,1,4,1,1,1,4,20,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
46484,27487589,0,45,1,48.87102,2.39451,2,100,1,2,1,0,2,4,12,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
46488,27489966,0,69,5,48.87812,2.34328,3,100,1,2,1,0,1,4,25,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
46492,27496960,0,120,1,48.85129,2.36657,1,60,1,2,1,1,1,4,33,3,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
46493,27497873,0,40,1,48.84364,2.30846,3,100,1,2,1,0,0,4,30,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
46495,27498134,1,70,1,48.87068,2.34604,2,92,1,1,1,1,1,4,12,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
46497,27498325,0,280,13,48.86467,2.35306,3,100,1,6,2,2,3,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2
46499,27499197,0,50,1,48.8555,2.39792,3,100,1,2,1,1,1,4,10,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
46502,27499897,1,50,1,48.86514,2.28656,3,100,1,2,1,1,1,4,15,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46503,27500716,0,65,1,48.87364,2.39117,3,100,1,2,1,1,1,4,15,3,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
46504,27500781,0,38,1,48.86578,2.38689,3,100,6,1,1,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46505,27501433,0,80,1,48.83359,2.39961,3,100,1,3,1.5,1,1,4,35,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
46507,27502009,0,90,1,48.88063,2.33939,1,100,1,2,1,1,1,4,25,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46508,27502603,0,80,1,48.88608,2.32441,3,100,6,3,1,0,2,4,45,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
46511,27503229,0,80,1,48.88595,2.33673,2,100,1,2,1,1,1,4,18,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46513,27504123,1,40,1,48.89713,2.32316,3,100,1,2,1,1,1,4,26,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
46515,27505042,0,160,5,48.87978,2.28149,2,94,6,4,1,1,1,4,80,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
46521,27515065,0,82,1,48.8686,2.37103,3,100,1,2,1,0,1,4,50,3,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46522,27515657,0,95,1,48.8308,2.37466,1,100,1,4,1,1,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
46523,27516112,0,60,1,48.88204,2.34911,0,0,1,2,1,1,1,4,35,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
46529,27518243,0,80,1,48.86714,2.35105,2,100,1,2,1,1,2,4,25,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
46530,27518264,0,150,11,48.83765,2.31372,3,91,1,4,1,2,3,4,30,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
46531,27518564,0,139,1,48.86876,2.37458,3,100,1,3,1.5,1,1,4,20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
46532,27518570,0,95,1,48.85543,2.27693,3,100,1,4,1,0,2,4,50,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0
46533,27519241,0,70,1,48.87547,2.36025,1,50,1,2,1,0,1,4,20,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
46536,27520727,0,120,1,48.85878,2.35454,3,100,1,4,1,1,2,4,55,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
46539,27521312,1,100,1,48.86411,2.35388,0,0,1,2,1,1,1,4,40,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
46540,27521518,0,139,8,48.83019,2.30841,3,100,1,2,1,0,1,4,50,3,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46543,27523316,0,99,1,48.85477,2.36315,1,100,1,2,1,1,1,4,15,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
46546,27524473,0,98,1,48.8444,2.2612,3,100,1,2,1,1,2,4,30,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46547,27524930,0,60,1,48.88577,2.30973,3,89,1,2,1,1,1,4,30,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46548,27525438,0,75,1,48.83778,2.37324,2,100,1,2,1,0,1,4,35,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46550,27526178,0,75,1,48.86455,2.37066,3,100,1,2,1,0,1,4,25,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
46551,27526291,0,53,1,48.89103,2.34437,3,100,1,2,1,0,0,3,50,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
46554,27532446,1,100,1,48.86434,2.28115,3,90,1,2,1,1,1,4,20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0
46555,27533481,0,98,1,48.85016,2.3505,3,100,1,2,1,1,1,4,52,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
46557,27534771,0,56,6,48.8808,2.33612,3,98,1,2,1,1,0,4,36,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46559,27535411,0,73,1,48.83847,2.35154,3,100,1,4,1,1,2,4,55,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0
46563,27536249,0,110,1,48.86052,2.36897,1,80,1,4,1.5,1,2,4,30,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46564,27536278,0,130,3,48.84125,2.31666,3,100,6,6,1,0,2,4,49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
46565,27536522,0,120,4,48.86608,2.34899,3,100,1,2,1,0,1,4,25,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
46566,27536681,0,100,1,48.87565,2.37826,1,60,1,4,1,1,1,4,40,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46572,27538224,0,80,96,48.85336,2.40177,3,100,1,2,1,0,1,4,56,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2
46579,27540298,0,65,1,48.85846,2.28046,0,10,1,2,1,0,1,4,10,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46582,27540342,0,87,1,48.84075,2.30326,2,100,1,2,1,1,1,4,35,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46583,27540481,0,60,1,48.8377,2.34586,3,100,1,2,1.5,1,2,4,20,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46584,27541156,1,85,32,48.8526,2.33798,3,100,4,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
46585,27541395,0,100,1,48.88056,2.36813,0,13,1,4,1,1,2,4,30,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
46586,27541458,0,119,3,48.83468,2.28491,3,100,6,8,1,1,4,4,59,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46588,27542321,1,59,8,48.82275,2.36883,3,100,1,2,1,1,1,4,10,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
46590,27543803,0,52,3,48.85888,2.35102,3,94,1,2,1,0,1,4,18,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46597,27546327,0,75,1,48.85954,2.35719,1,60,6,2,1,0,1,4,5,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46599,27546417,1,85,32,48.85257,2.33567,3,100,4,2,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
46600,27546861,0,38,1,48.83697,2.39326,3,100,1,2,1,1,1,4,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0
46601,27546900,0,120,1,48.8818,2.38001,2,100,1,4,1,2,2,4,20,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46602,27547054,0,55,1,48.85725,2.38014,2,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46603,27548125,0,120,2,48.86689,2.39133,1,75,1,6,2,3,3,4,35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
46608,27550057,0,33,1,48.89177,2.31785,3,100,6,2,1,1,1,4,50,3,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
46609,27550155,0,200,2,48.83029,2.32769,3,100,1,6,1,3,4,4,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0
46610,27550221,0,70,1,48.88447,2.36209,3,100,1,2,1,1,2,4,15,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46612,27560422,0,75,1,48.86779,2.37066,2,100,1,2,1,0,0,4,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
46614,27560646,1,45,3,48.84087,2.25751,3,100,1,2,1,1,2,4,15,3,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46616,27561496,0,130,1,48.83916,2.32172,3,90,1,4,1,2,1,4,59,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
46617,27561744,0,119,1,48.88113,2.34658,2,100,1,4,1,1,2,4,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
46619,27562116,0,34,1,48.8751,2.39095,3,100,1,2,1,1,1,4,5,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0
46621,27562250,1,50,1,48.82669,2.3214,1,75,1,2,1,3,0,4,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
46626,27563624,0,230,1,48.84279,2.33114,2,100,16,4,1,1,1,4,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,2
46627,27564056,0,90,1,48.88326,2.34775,2,100,1,2,1,1,1,4,20,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
46629,27564157,0,80,9,48.84386,2.34983,3,98,1,2,1,0,1,4,55,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
46630,27564483,0,65,1,48.84843,2.29145,0,0,1,2,1,0,1,4,20,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
46632,27564942,0,62,1,48.84805,2.37416,3,100,1,2,1,1,1,4,48,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
46637,27569003,0,70,2,48.88331,2.33845,3,100,6,3,1,1,3,4,30,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
46644,27569907,0,94,1,48.88244,2.33932,3,100,1,4,1,1,2,4,60,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
46645,27570227,0,199,1,48.87454,2.3529,3,100,1,4,1,2,2,4,110,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
46647,27573492,0,133,1,48.86747,2.28015,2,83,1,5,3,2,4,4,150,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46649,27574717,0,95,3,48.87144,2.35545,3,100,16,2,1,1,1,4,70,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
46650,27575151,0,69,1,48.88937,2.37536,1,67,1,2,1,1,1,4,15,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46651,27575578,0,76,1,48.88729,2.34529,1,100,1,3,1,1,3,4,30,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
46652,27576219,0,115,1,48.89218,2.34993,2,100,6,4,1,2,2,4,50,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0
46653,27576433,0,60,1,48.84363,2.39041,1,60,1,3,1,0,2,4,10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
46654,27577282,0,60,1,48.84463,2.30718,3,100,1,3,1,0,1,4,30,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46656,27579362,1,50,1,48.87651,2.35961,2,83,1,2,1,1,1,4,15,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0
46657,27584031,0,110,1,48.88998,2.32223,2,86,1,6,1,3,3,4,10,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46658,27585644,0,50,2,48.87454,2.39301,3,100,1,2,1,0,0,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
46659,27587746,0,60,1,48.83057,2.33193,0,40,1,3,1,1,2,4,17,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46662,27588879,0,75,2,48.87804,2.39479,3,100,1,3,1,2,3,4,25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
46663,27589139,0,70,1,48.83514,2.39135,3,100,6,4,1,1,2,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
46665,27589736,0,110,1,48.85876,2.38378,1,100,1,2,1,1,1,4,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
46666,27590088,0,303,17,48.86811,2.3018,3,100,1,4,1,1,2,4,40,3,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2
46667,27590474,0,80,1,48.88417,2.345,3,100,1,4,1,1,2,4,55,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
46668,27590660,0,55,1,48.8279,2.36962,3,100,1,3,1,0,2,4,48,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
46669,27591009,0,59,1,48.86587,2.38146,3,100,1,3,1,1,2,4,25,3,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46672,27593146,0,65,1,48.8446,2.3961,1,70,6,2,1,0,1,4,15,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46674,27593739,0,129,1,48.8536,2.37005,2,90,1,4,1.5,1,2,4,60,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
46677,27594311,0,150,161,48.85763,2.37779,3,99,1,4,1,2,2,4,35,3,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
46678,27594569,0,100,1,48.83751,2.35823,3,100,1,4,1,2,2,4,40,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0
46679,27594604,0,90,2,48.88843,2.37733,2,100,1,4,1,2,2,4,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46688,27595966,0,240,3,48.8392,2.34629,3,100,1,4,1,1,1,4,30,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2
46689,27596343,0,390,13,48.86165,2.35612,3,100,1,6,3,2,3,4,70,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2
46696,27596902,0,150,3,48.86268,2.34108,3,100,1,2,1,1,1,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
46697,27597025,0,75,1,48.85442,2.38106,1,70,1,2,1,1,1,4,15,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
46699,27597183,0,90,4,48.86229,2.35683,3,100,1,3,1,1,2,4,45,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
46700,27597717,0,70,1,48.82857,2.31361,3,100,1,3,1,1,2,4,60,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0
46703,27599383,0,114,28,48.87021,2.3505,3,100,1,4,1,1,2,4,73,3,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
46704,27599576,1,49,3,48.82707,2.36577,3,100,1,3,1.5,1,2,4,18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
46706,27600881,0,80,161,48.89312,2.35105,3,99,1,2,1,1,1,4,25,3,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
46707,27600896,0,85,1,48.86184,2.38668,3,100,1,3,1,1,2,4,30,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46710,27603845,1,45,1,48.8853,2.32523,1,100,1,1,1,1,1,4,10,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46711,27604328,0,80,1,48.87924,2.33518,3,100,1,2,1,1,1,4,45,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
46715,27606604,0,75,1,48.87068,2.38801,0,20,1,4,1,1,2,4,10,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46716,27607830,0,100,1,48.87016,2.28003,3,100,1,2,1,0,1,4,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
46720,27615940,0,90,2,48.86093,2.36523,0,14,1,4,1,2,2,4,20,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0
46721,27616131,0,60,4,48.8674,2.37994,3,100,1,2,1,0,1,4,20,3,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
46722,27616142,0,43,1,48.87211,2.37342,3,100,1,2,1,0,1,4,20,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
46723,27616651,0,90,1,48.83759,2.35465,1,57,1,2,1,0,1,4,15,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46724,27616664,0,60,1,48.84143,2.32347,3,80,1,2,1,1,1,4,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0
46725,27616786,1,50,1,48.83823,2.31899,2,100,1,2,1,1,1,4,10,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
46726,27617219,0,100,1,48.885,2.38408,3,100,6,4,1,1,2,4,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
46727,27617280,0,59,1,48.8868,2.3684,3,100,16,2,1,1,1,4,30,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0
46729,27617837,0,85,1,48.89039,2.34729,3,100,1,4,1,1,2,4,25,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
46731,27618992,0,72,14,48.88892,2.33117,3,100,1,4,1,1,2,4,60,3,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
46732,27618998,0,80,1,48.87469,2.38266,1,100,1,2,1,0,1,4,15,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
46733,27619129,0,140,14,48.85431,2.36781,1,81,1,2,1,0,1,4,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
46735,27619402,0,145,2,48.8761,2.32335,2,100,1,4,1,1,2,4,50,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
46738,27620043,0,106,28,48.84989,2.37205,3,100,1,2,1,1,1,4,64,3,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
46739,27620226,0,80,1,48.88281,2.31414,3,100,1,2,1,1,1,4,30,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
46740,27620231,0,320,16,48.87305,2.30208,2,100,1,6,1,1,3,4,60,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2
46741,27621346,0,75,1,48.86994,2.35081,1,60,1,2,1,0,1,4,30,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46742,27622713,0,45,7,48.85576,2.32377,2,87,1,1,1,0,0,4,50,3,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
46747,27623861,1,49,1,48.83318,2.3242,3,100,1,2,1,1,1,4,4,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
46752,27624490,0,120,1,48.86264,2.36325,3,100,1,2,1,1,1,4,65,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
46753,27624619,0,280,282,48.86158,2.3627,3,98,1,2,1,0,1,4,100,3,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1
46754,27624988,0,75,1,48.89316,2.32172,3,100,1,4,1,1,3,4,67,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
46755,27625016,0,80,1,48.88226,2.38027,3,100,1,2,1,1,1,4,55,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
46756,27625412,0,66,1,48.87249,2.38381,3,90,1,3,1,1,1,4,30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
46757,27626204,0,175,20,48.88775,2.39195,3,98,1,3,1,1,2,4,0,3,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46758,27626610,0,65,1,48.83087,2.32725,2,90,1,4,1,0,2,4,20,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46759,27626745,0,255,20,48.83737,2.30156,3,98,1,4,1,2,2,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
46760,27626749,0,95,1,48.86269,2.3521,3,90,1,2,1,0,1,4,20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0
46761,27627907,0,70,28,48.84251,2.29394,3,100,1,2,1,0,1,4,45,4,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
